reference_path	swift_target	status	notes
.reference/src/tools/TaskCreateTool/TaskCreateTool.ts	Sources/SwiftCodeTools/TaskCreateTool/TaskCreateTool.swift	rewrite	port tool to Swift
.reference/src/tools/TaskCreateTool/constants.ts	Sources/SwiftCodeTools/TaskCreateTool/constants.swift	rewrite	port tool to Swift
.reference/src/tools/TaskCreateTool/prompt.ts	Sources/SwiftCodeTools/TaskCreateTool/prompt.swift	rewrite	port tool to Swift
.reference/src/tools/TaskGetTool/TaskGetTool.ts	Sources/SwiftCodeTools/TaskGetTool/TaskGetTool.swift	rewrite	port tool to Swift
.reference/src/tools/TaskGetTool/constants.ts	Sources/SwiftCodeTools/TaskGetTool/constants.swift	rewrite	port tool to Swift
.reference/src/tools/TaskGetTool/prompt.ts	Sources/SwiftCodeTools/TaskGetTool/prompt.swift	rewrite	port tool to Swift
.reference/src/tools/TaskListTool/TaskListTool.ts	Sources/SwiftCodeTools/TaskListTool/TaskListTool.swift	rewrite	port tool to Swift
.reference/src/tools/TaskListTool/constants.ts	Sources/SwiftCodeTools/TaskListTool/constants.swift	rewrite	port tool to Swift
.reference/src/tools/TaskListTool/prompt.ts	Sources/SwiftCodeTools/TaskListTool/prompt.swift	rewrite	port tool to Swift
.reference/src/tools/TaskOutputTool/TaskOutputTool.tsx	Sources/SwiftCodeTools/TaskOutputTool/TaskOutputTool.swift	rewrite	port tool to Swift
.reference/src/tools/TaskOutputTool/constants.ts	Sources/SwiftCodeTools/TaskOutputTool/constants.swift	rewrite	port tool to Swift
.reference/src/tools/TaskStopTool/TaskStopTool.ts	Sources/SwiftCodeTools/TaskStopTool/TaskStopTool.swift	rewrite	port tool to Swift
.reference/src/tools/TaskStopTool/UI.tsx	Sources/SwiftCodeTools/TaskStopTool/UI.swift	rewrite	port tool to Swift
.reference/src/tools/TaskStopTool/prompt.ts	Sources/SwiftCodeTools/TaskStopTool/prompt.swift	rewrite	port tool to Swift
.reference/src/tools/TaskUpdateTool/TaskUpdateTool.ts	Sources/SwiftCodeTools/TaskUpdateTool/TaskUpdateTool.swift	rewrite	port tool to Swift
.reference/src/tools/TaskUpdateTool/constants.ts	Sources/SwiftCodeTools/TaskUpdateTool/constants.swift	rewrite	port tool to Swift
.reference/src/tools/TaskUpdateTool/prompt.ts	Sources/SwiftCodeTools/TaskUpdateTool/prompt.swift	rewrite	port tool to Swift
.reference/src/tools/TeamCreateTool/TeamCreateTool.ts	Sources/SwiftCodeTools/TeamCreateTool/TeamCreateTool.swift	rewrite	port tool to Swift
.reference/src/tools/TeamCreateTool/UI.tsx	Sources/SwiftCodeTools/TeamCreateTool/UI.swift	rewrite	port tool to Swift
.reference/src/tools/TeamCreateTool/constants.ts	Sources/SwiftCodeTools/TeamCreateTool/constants.swift	rewrite	port tool to Swift
.reference/src/tools/TeamCreateTool/prompt.ts	Sources/SwiftCodeTools/TeamCreateTool/prompt.swift	rewrite	port tool to Swift
.reference/src/tools/TeamDeleteTool/TeamDeleteTool.ts	Sources/SwiftCodeTools/TeamDeleteTool/TeamDeleteTool.swift	rewrite	port tool to Swift
.reference/src/tools/TeamDeleteTool/UI.tsx	Sources/SwiftCodeTools/TeamDeleteTool/UI.swift	rewrite	port tool to Swift
.reference/src/tools/TeamDeleteTool/constants.ts	Sources/SwiftCodeTools/TeamDeleteTool/constants.swift	rewrite	port tool to Swift
.reference/src/tools/TeamDeleteTool/prompt.ts	Sources/SwiftCodeTools/TeamDeleteTool/prompt.swift	rewrite	port tool to Swift
.reference/src/tools/TodoWriteTool/TodoWriteTool.ts	Sources/SwiftCodeTools/TodoWriteTool/TodoWriteTool.swift	rewrite	port tool to Swift
.reference/src/tools/TodoWriteTool/constants.ts	Sources/SwiftCodeTools/TodoWriteTool/constants.swift	rewrite	port tool to Swift
.reference/src/tools/TodoWriteTool/prompt.ts	Sources/SwiftCodeTools/TodoWriteTool/prompt.swift	rewrite	port tool to Swift
.reference/src/tools/ToolSearchTool/ToolSearchTool.ts	Sources/SwiftCodeTools/ToolSearchTool/ToolSearchTool.swift	rewrite	port tool to Swift
.reference/src/tools/ToolSearchTool/constants.ts	Sources/SwiftCodeTools/ToolSearchTool/constants.swift	rewrite	port tool to Swift
.reference/src/tools/ToolSearchTool/prompt.ts	Sources/SwiftCodeTools/ToolSearchTool/prompt.swift	rewrite	port tool to Swift
.reference/src/tools/TungstenTool/TungstenLiveMonitor.tsx	Sources/SwiftCodeStubs/TungstenLiveMonitor.swift	stub	documented stub — ant-only or feature-gated
.reference/src/tools/TungstenTool/TungstenTool.ts	Sources/SwiftCodeStubs/TungstenTool.swift	stub	documented stub — ant-only or feature-gated
.reference/src/tools/VerifyPlanExecutionTool/VerifyPlanExecutionTool.ts	Sources/SwiftCodeStubs/VerifyPlanExecutionTool.swift	stub	documented stub — ant-only or feature-gated
.reference/src/tools/WebFetchTool/UI.tsx	Sources/SwiftCodeTools/WebFetchTool/UI.swift	rewrite	port tool to Swift
.reference/src/tools/WebFetchTool/WebFetchTool.ts	Sources/SwiftCodeTools/WebFetchTool/WebFetchTool.swift	rewrite	port tool to Swift
.reference/src/tools/WebFetchTool/preapproved.ts	Sources/SwiftCodeTools/WebFetchTool/preapproved.swift	rewrite	port tool to Swift
.reference/src/tools/WebFetchTool/prompt.ts	Sources/SwiftCodeTools/WebFetchTool/prompt.swift	rewrite	port tool to Swift
.reference/src/tools/WebFetchTool/utils.ts	Sources/SwiftCodeTools/WebFetchTool/utils.swift	rewrite	port tool to Swift
.reference/src/tools/WebSearchTool/UI.tsx	Sources/SwiftCodeTools/WebSearchTool/UI.swift	rewrite	port tool to Swift
.reference/src/tools/WebSearchTool/WebSearchTool.ts	Sources/SwiftCodeTools/WebSearchTool/WebSearchTool.swift	rewrite	port tool to Swift
.reference/src/tools/WebSearchTool/prompt.ts	Sources/SwiftCodeTools/WebSearchTool/prompt.swift	rewrite	port tool to Swift
.reference/src/tools/WorkflowTool/constants.ts	Sources/SwiftCodeStubs/constants.swift	stub	documented stub — ant-only or feature-gated
.reference/src/tools/shared/gitOperationTracking.ts	Sources/SwiftCodeTools/shared/gitOperationTracking.swift	rewrite	port tool to Swift
.reference/src/tools/shared/spawnMultiAgent.ts	Sources/SwiftCodeTools/shared/spawnMultiAgent.swift	rewrite	port tool to Swift
.reference/src/tools/testing/TestingPermissionTool.tsx	Sources/SwiftCodeTools/testing/TestingPermissionTool.swift	rewrite	port tool to Swift
.reference/src/tools/utils.ts	Sources/SwiftCodeTools/utils.ts/utils.swift	rewrite	port tool to Swift
.reference/src/types/command.ts	Sources/SwiftCodeCore/command.swift	rewrite	port core types
.reference/src/types/connectorText.ts	Sources/SwiftCodeStubs/connectorText.swift	stub	documented stub — ant-only or feature-gated
.reference/src/types/generated/events_mono/claude_code/v1/claude_code_internal_event.ts	Sources/SwiftCodeCore/claude_code_internal_event.swift	rewrite	port core types
.reference/src/types/generated/events_mono/common/v1/auth.ts	Sources/SwiftCodeCore/auth.swift	rewrite	port core types
.reference/src/types/generated/events_mono/growthbook/v1/growthbook_experiment_event.ts	Sources/SwiftCodeCore/growthbook_experiment_event.swift	rewrite	port core types
.reference/src/types/generated/google/protobuf/timestamp.ts	Sources/SwiftCodeCore/timestamp.swift	rewrite	port core types
.reference/src/types/hooks.ts	Sources/SwiftCodeCore/hooks.swift	rewrite	port core types
.reference/src/types/ids.ts	Sources/SwiftCodeCore/ids.swift	rewrite	port core types
.reference/src/types/logs.ts	Sources/SwiftCodeCore/logs.swift	rewrite	port core types
.reference/src/types/permissions.ts	Sources/SwiftCodePermissions/permissions.swift	rewrite	port permission types
.reference/src/types/plugin.ts	Sources/SwiftCodeCore/plugin.swift	rewrite	port core types
.reference/src/types/textInputTypes.ts	Sources/SwiftCodeCore/textInputTypes.swift	rewrite	port core types
.reference/src/upstreamproxy/relay.ts	Sources/SwiftCodeAPI/relay.swift	rewrite	port upstream proxy support
.reference/src/upstreamproxy/upstreamproxy.ts	Sources/SwiftCodeAPI/upstreamproxy.swift	rewrite	port upstream proxy support
.reference/src/utils/CircularBuffer.ts	Sources/SwiftCodeCore/CircularBuffer.swift	rewrite	port utility to Swift
.reference/src/utils/Cursor.ts	Sources/SwiftCodeCore/Cursor.swift	rewrite	port utility to Swift
.reference/src/utils/QueryGuard.ts	Sources/SwiftCodeCore/QueryGuard.swift	rewrite	port utility to Swift
.reference/src/utils/Shell.ts	Sources/SwiftCodeNative/Shell.swift	rewrite	port shell utility to Swift
.reference/src/utils/ShellCommand.ts	Sources/SwiftCodeCore/ShellCommand.swift	rewrite	port utility to Swift
.reference/src/utils/abortController.ts	Sources/SwiftCodeCore/abortController.swift	rewrite	port utility to Swift
.reference/src/utils/activityManager.ts	Sources/SwiftCodeCore/activityManager.swift	rewrite	port utility to Swift
.reference/src/utils/advisor.ts	Sources/SwiftCodeCore/advisor.swift	rewrite	port utility to Swift
.reference/src/utils/agentContext.ts	Sources/SwiftCodeCore/agentContext.swift	rewrite	port utility to Swift
.reference/src/utils/agentId.ts	Sources/SwiftCodeCore/agentId.swift	rewrite	port utility to Swift
.reference/src/utils/agentSwarmsEnabled.ts	Sources/SwiftCodeCore/agentSwarmsEnabled.swift	rewrite	port utility to Swift
.reference/src/utils/agenticSessionSearch.ts	Sources/SwiftCodeCore/agenticSessionSearch.swift	rewrite	port utility to Swift
.reference/src/utils/analyzeContext.ts	Sources/SwiftCodeCore/analyzeContext.swift	rewrite	port utility to Swift
.reference/src/utils/ansiToPng.ts	Sources/SwiftCodeCore/ansiToPng.swift	rewrite	port utility to Swift
.reference/src/utils/ansiToSvg.ts	Sources/SwiftCodeCore/ansiToSvg.swift	rewrite	port utility to Swift
.reference/src/utils/api.ts	Sources/SwiftCodeCore/api.swift	rewrite	port utility to Swift
.reference/src/utils/apiPreconnect.ts	Sources/SwiftCodeCore/apiPreconnect.swift	rewrite	port utility to Swift
.reference/src/utils/appleTerminalBackup.ts	Sources/SwiftCodeCore/appleTerminalBackup.swift	rewrite	port utility to Swift
.reference/src/utils/argumentSubstitution.ts	Sources/SwiftCodeCore/argumentSubstitution.swift	rewrite	port utility to Swift
.reference/src/utils/array.ts	Sources/SwiftCodeCore/array.swift	rewrite	port utility to Swift
.reference/src/utils/asciicast.ts	Sources/SwiftCodeCore/asciicast.swift	rewrite	port utility to Swift
.reference/src/utils/attachments.ts	Sources/SwiftCodeCore/attachments.swift	rewrite	port utility to Swift
.reference/src/utils/attribution.ts	Sources/SwiftCodeCore/attribution.swift	rewrite	port utility to Swift
.reference/src/utils/auth.ts	Sources/SwiftCodeCore/auth.swift	rewrite	port utility to Swift
.reference/src/utils/authFileDescriptor.ts	Sources/SwiftCodeCore/authFileDescriptor.swift	rewrite	port utility to Swift
.reference/src/utils/authPortable.ts	Sources/SwiftCodeCore/authPortable.swift	rewrite	port utility to Swift
.reference/src/utils/autoModeDenials.ts	Sources/SwiftCodeCore/autoModeDenials.swift	rewrite	port utility to Swift
.reference/src/utils/autoRunIssue.tsx	Sources/SwiftCodeCore/autoRunIssue.swift	rewrite	port utility to Swift
.reference/src/utils/autoUpdater.ts	Sources/SwiftCodeCore/autoUpdater.swift	rewrite	port utility to Swift
.reference/src/utils/aws.ts	Sources/SwiftCodeCore/aws.swift	rewrite	port utility to Swift
.reference/src/utils/awsAuthStatusManager.ts	Sources/SwiftCodeCore/awsAuthStatusManager.swift	rewrite	port utility to Swift
.reference/src/utils/background/remote/preconditions.ts	Sources/SwiftCodeCore/preconditions.swift	rewrite	port utility to Swift
.reference/src/utils/background/remote/remoteSession.ts	Sources/SwiftCodeCore/remoteSession.swift	rewrite	port utility to Swift
.reference/src/utils/backgroundHousekeeping.ts	Sources/SwiftCodeCore/backgroundHousekeeping.swift	rewrite	port utility to Swift
.reference/src/utils/bash/ParsedCommand.ts	Sources/SwiftCodeNative/ParsedCommand.swift	rewrite	port shell utility to Swift
.reference/src/utils/bash/ShellSnapshot.ts	Sources/SwiftCodeNative/ShellSnapshot.swift	rewrite	port shell utility to Swift
.reference/src/utils/bash/ast.ts	Sources/SwiftCodeNative/ast.swift	rewrite	port shell utility to Swift
.reference/src/utils/bash/bashParser.ts	Sources/SwiftCodeNative/bashParser.swift	rewrite	port shell utility to Swift
.reference/src/utils/bash/bashPipeCommand.ts	Sources/SwiftCodeNative/bashPipeCommand.swift	rewrite	port shell utility to Swift
.reference/src/utils/bash/commands.ts	Sources/SwiftCodeNative/commands.swift	rewrite	port shell utility to Swift
.reference/src/utils/bash/heredoc.ts	Sources/SwiftCodeNative/heredoc.swift	rewrite	port shell utility to Swift
.reference/src/utils/bash/parser.ts	Sources/SwiftCodeNative/parser.swift	rewrite	port shell utility to Swift
.reference/src/utils/bash/prefix.ts	Sources/SwiftCodeNative/prefix.swift	rewrite	port shell utility to Swift
.reference/src/utils/bash/registry.ts	Sources/SwiftCodeNative/registry.swift	rewrite	port shell utility to Swift
.reference/src/utils/bash/shellCompletion.ts	Sources/SwiftCodeNative/shellCompletion.swift	rewrite	port shell utility to Swift
.reference/src/utils/bash/shellPrefix.ts	Sources/SwiftCodeNative/shellPrefix.swift	rewrite	port shell utility to Swift
.reference/src/utils/bash/shellQuote.ts	Sources/SwiftCodeNative/shellQuote.swift	rewrite	port shell utility to Swift
.reference/src/utils/bash/shellQuoting.ts	Sources/SwiftCodeNative/shellQuoting.swift	rewrite	port shell utility to Swift
.reference/src/utils/bash/specs/alias.ts	Sources/SwiftCodeNative/alias.swift	rewrite	port shell utility to Swift
.reference/src/utils/bash/specs/index.ts	Sources/SwiftCodeNative/index.swift	rewrite	port shell utility to Swift
.reference/src/utils/bash/specs/nohup.ts	Sources/SwiftCodeNative/nohup.swift	rewrite	port shell utility to Swift
.reference/src/utils/bash/specs/pyright.ts	Sources/SwiftCodeNative/pyright.swift	rewrite	port shell utility to Swift
.reference/src/utils/bash/specs/sleep.ts	Sources/SwiftCodeNative/sleep.swift	rewrite	port shell utility to Swift
.reference/src/utils/bash/specs/srun.ts	Sources/SwiftCodeNative/srun.swift	rewrite	port shell utility to Swift
.reference/src/utils/bash/specs/time.ts	Sources/SwiftCodeNative/time.swift	rewrite	port shell utility to Swift
.reference/src/utils/bash/specs/timeout.ts	Sources/SwiftCodeNative/timeout.swift	rewrite	port shell utility to Swift
.reference/src/utils/bash/treeSitterAnalysis.ts	Sources/SwiftCodeNative/treeSitterAnalysis.swift	rewrite	port shell utility to Swift
.reference/src/utils/betas.ts	Sources/SwiftCodeCore/betas.swift	rewrite	port utility to Swift
.reference/src/utils/billing.ts	Sources/SwiftCodeCore/billing.swift	rewrite	port utility to Swift
.reference/src/utils/binaryCheck.ts	Sources/SwiftCodeCore/binaryCheck.swift	rewrite	port utility to Swift
.reference/src/utils/browser.ts	Sources/SwiftCodeCore/browser.swift	rewrite	port utility to Swift
.reference/src/utils/bufferedWriter.ts	Sources/SwiftCodeCore/bufferedWriter.swift	rewrite	port utility to Swift
.reference/src/utils/bundledMode.ts	Sources/SwiftCodeCore/bundledMode.swift	rewrite	port utility to Swift
.reference/src/utils/caCerts.ts	Sources/SwiftCodeCore/caCerts.swift	rewrite	port utility to Swift
.reference/src/utils/caCertsConfig.ts	Sources/SwiftCodeCore/caCertsConfig.swift	rewrite	port utility to Swift
.reference/src/utils/cachePaths.ts	Sources/SwiftCodeCore/cachePaths.swift	rewrite	port utility to Swift
.reference/src/utils/classifierApprovals.ts	Sources/SwiftCodeCore/classifierApprovals.swift	rewrite	port utility to Swift
.reference/src/utils/classifierApprovalsHook.ts	Sources/SwiftCodeCore/classifierApprovalsHook.swift	rewrite	port utility to Swift
.reference/src/utils/claudeCodeHints.ts	Sources/SwiftCodeCore/claudeCodeHints.swift	rewrite	port utility to Swift
.reference/src/utils/claudeDesktop.ts	Sources/SwiftCodeCore/claudeDesktop.swift	rewrite	port utility to Swift
.reference/src/utils/claudeInChrome/chromeNativeHost.ts	Sources/SwiftCodeStubs/chromeNativeHost.swift	stub	claude-in-chrome integration — ant-only
.reference/src/utils/claudeInChrome/common.ts	Sources/SwiftCodeStubs/common.swift	stub	claude-in-chrome integration — ant-only
.reference/src/utils/claudeInChrome/mcpServer.ts	Sources/SwiftCodeStubs/mcpServer.swift	stub	claude-in-chrome integration — ant-only
.reference/src/utils/claudeInChrome/prompt.ts	Sources/SwiftCodeStubs/prompt.swift	stub	claude-in-chrome integration — ant-only
.reference/src/utils/claudeInChrome/setup.ts	Sources/SwiftCodeStubs/setup.swift	stub	claude-in-chrome integration — ant-only
.reference/src/utils/claudeInChrome/setupPortable.ts	Sources/SwiftCodeStubs/setupPortable.swift	stub	claude-in-chrome integration — ant-only
.reference/src/utils/claudeInChrome/toolRendering.tsx	Sources/SwiftCodeStubs/toolRendering.swift	stub	claude-in-chrome integration — ant-only
.reference/src/utils/claudemd.ts	Sources/SwiftCodeCore/claudemd.swift	rewrite	port utility to Swift
.reference/src/utils/cleanup.ts	Sources/SwiftCodeCore/cleanup.swift	rewrite	port utility to Swift
.reference/src/utils/cleanupRegistry.ts	Sources/SwiftCodeCore/cleanupRegistry.swift	rewrite	port utility to Swift
.reference/src/utils/cliArgs.ts	Sources/SwiftCodeCore/cliArgs.swift	rewrite	port utility to Swift
.reference/src/utils/cliHighlight.ts	Sources/SwiftCodeCore/cliHighlight.swift	rewrite	port utility to Swift
.reference/src/utils/codeIndexing.ts	Sources/SwiftCodeCore/codeIndexing.swift	rewrite	port utility to Swift
.reference/src/utils/collapseBackgroundBashNotifications.ts	Sources/SwiftCodeCore/collapseBackgroundBashNotifications.swift	rewrite	port utility to Swift
.reference/src/utils/collapseHookSummaries.ts	Sources/SwiftCodeCore/collapseHookSummaries.swift	rewrite	port utility to Swift
.reference/src/utils/collapseReadSearch.ts	Sources/SwiftCodeCore/collapseReadSearch.swift	rewrite	port utility to Swift
.reference/src/utils/collapseTeammateShutdowns.ts	Sources/SwiftCodeCore/collapseTeammateShutdowns.swift	rewrite	port utility to Swift
.reference/src/utils/combinedAbortSignal.ts	Sources/SwiftCodeCore/combinedAbortSignal.swift	rewrite	port utility to Swift
.reference/src/utils/commandLifecycle.ts	Sources/SwiftCodeCore/commandLifecycle.swift	rewrite	port utility to Swift
.reference/src/utils/commitAttribution.ts	Sources/SwiftCodeCore/commitAttribution.swift	rewrite	port utility to Swift
.reference/src/utils/completionCache.ts	Sources/SwiftCodeCore/completionCache.swift	rewrite	port utility to Swift
.reference/src/utils/computerUse/appNames.ts	Sources/SwiftCodeStubs/appNames.swift	stub	computer use — needs native binaries
.reference/src/utils/computerUse/cleanup.ts	Sources/SwiftCodeStubs/cleanup.swift	stub	computer use — needs native binaries
